device_name,role,device_type,model_name,W,L,m,W_m,L_m,gate_v,drain_v,source_v,bulk_v,VGS_v,VDS_v,VSB_v,VSG_v,VSD_v,VBS_v,ID_a,gm_s,gds_s,gm_id_vinv,gm_gds_vv,region,sat_margin_v,ft_hz,selected_gm_id,selected_Id,selected_gm,selected_gds,selected_ft,selected_sat_margin,selected_lut_row_id,lut_source_file,selection_status,measurement_source_type,voltage_source_type,current_source_type,small_signal_source_type,calculated_source_type,lut_provenance_source_type,extraction_status,missing_reason
M_NINP,input_pair,nmos,N_50n,1e-06,1.8000000000000002e-07,1.0,1e-06,1.8000000000000002e-07,0.36000001430511475,0.4970555007457733,0.02359367534518242,0.0,0.336,0.473,0.0236,,,,4.49e-06,7.05e-05,2.06e-06,15.701559020044543,34.22330097087379,saturation,0.39659999999999995,3265542422.867918,13.984711057527681,4.487989505128275e-06,6.283185307179586e-05,2.9269226219389365e-06,3265542422.867918,0.28765189687343895,10266,C:\Skynet_Setup\skynet_analog_agent\lut_characterizer\generated_lut\nmos_50nm_nominal_27C_full.npz,SELECTED_FROM_LUT,RAW_OP,"NETLIST_REFERENCE,RAW_OP",RAW_OP,RAW_OP,CALCULATED_FROM_RAW_OP,LUT_SELECTED_ROW_PROVENANCE,EXTRACTED,
M_NINN,input_pair,nmos,N_50n,1e-06,1.8000000000000002e-07,1.0,1e-06,1.8000000000000002e-07,0.36000001430511475,0.4970555007457733,0.02359367534518242,0.0,0.336,0.473,0.0236,,,,4.49e-06,7.05e-05,2.06e-06,15.701559020044543,34.22330097087379,saturation,0.39659999999999995,3265542422.867918,13.984711057527681,4.487989505128275e-06,6.283185307179586e-05,2.9269226219389365e-06,3265542422.867918,0.28765189687343895,10266,C:\Skynet_Setup\skynet_analog_agent\lut_characterizer\generated_lut\nmos_50nm_nominal_27C_full.npz,SELECTED_FROM_LUT,RAW_OP,"NETLIST_REFERENCE,RAW_OP",RAW_OP,RAW_OP,CALCULATED_FROM_RAW_OP,LUT_SELECTED_ROW_PROVENANCE,EXTRACTED,
M_PLOADP,pmos_active_load_pair,pmos,P_50n,9.544781332754442e-07,3.0000000000000004e-07,1.0,9.544781332754442e-07,3.0000000000000004e-07,0.58,0.4970555007457733,1.0,1.0,-0.42,-0.503,-0.0,0.42,0.503,0.0,-4.49e-06,3.9e-05,6.97e-07,8.68596881959911,55.95408895265423,saturation,0.33399999999999996,721483106.7209167,8.683762023693408,4.487989505128275e-06,4.083135220041833e-05,7.343486922745614e-07,721483106.7209167,0.3216518618725843,14077,C:\Skynet_Setup\skynet_analog_agent\lut_characterizer\generated_lut\pmos_50nm_nominal_27C_full.npz,SELECTED_FROM_LUT,RAW_OP,"NETLIST_RENDERED_BIAS,RAW_OP",RAW_OP,RAW_OP,CALCULATED_FROM_RAW_OP,LUT_SELECTED_ROW_PROVENANCE,EXTRACTED,
M_PLOADN,pmos_active_load_pair,pmos,P_50n,9.544781332754442e-07,3.0000000000000004e-07,1.0,9.544781332754442e-07,3.0000000000000004e-07,0.58,0.4970555007457733,1.0,1.0,-0.42,-0.503,-0.0,0.42,0.503,0.0,-4.49e-06,3.9e-05,6.97e-07,8.68596881959911,55.95408895265423,saturation,0.33399999999999996,721483106.7209167,8.683762023693408,4.487989505128275e-06,4.083135220041833e-05,7.343486922745614e-07,721483106.7209167,0.3216518618725843,14077,C:\Skynet_Setup\skynet_analog_agent\lut_characterizer\generated_lut\pmos_50nm_nominal_27C_full.npz,SELECTED_FROM_LUT,RAW_OP,"NETLIST_RENDERED_BIAS,RAW_OP",RAW_OP,RAW_OP,CALCULATED_FROM_RAW_OP,LUT_SELECTED_ROW_PROVENANCE,EXTRACTED,
